UNIQUEID;ID;RECIPEID;VALUE;UNIT
3e734863-5035-446c-a6ad-6c8ac20ba7c2;Duration;1b9edf07-2bf8-43c8-b59f-0b5816dc6b91;85.764;s
dd15655b-519f-4669-a5f9-f9ac6c0e6885;Velocity;1b9edf07-2bf8-43c8-b59f-0b5816dc6b91;30;%
576fad11-6702-40d6-8769-62dd076df868;Consumption;1b9edf07-2bf8-43c8-b59f-0b5816dc6b91;22.89011437458462;Wh
5513415b-85d0-43d9-9096-e1cc9dd938bc;Duration_Drop;1b9edf07-2bf8-43c8-b59f-0b5816dc6b91;14.06;s
259fb859-1769-49c6-a114-6b3d1cd5f73a;Velocity_WeldComplex;1b9edf07-2bf8-43c8-b59f-0b5816dc6b91;30;%
81321331-aa10-4e1e-a714-04ce7b9dd374;Consumption_Drop;1b9edf07-2bf8-43c8-b59f-0b5816dc6b91;3.5215415243699812;Wh
d15bc77d-50f7-4c6c-8f2b-6fff56adb5a5;RobotConsumption_Drop;1b9edf07-2bf8-43c8-b59f-0b5816dc6b91;2.634839748611111;Wh
743f3fce-323c-42c1-a359-c236252f8841;Velocity_Pick;1b9edf07-2bf8-43c8-b59f-0b5816dc6b91;30;%
e9ba1119-2059-472a-a8d6-2acb1c9fd959;Velocity;d2ffe6cd-55b2-44ee-9dae-11f8d4b7056e;30;%
08d284a9-7657-4b0a-bb6c-96b177946474;Consumption_WeldComplex;d2ffe6cd-55b2-44ee-9dae-11f8d4b7056e;11;Wh
3bcdf64a-bb7e-493f-bf06-b801d8e14ee1;Duration_WeldComplex;d2ffe6cd-55b2-44ee-9dae-11f8d4b7056e;38.873;s
eafecdba-1500-4bfb-a482-602aefc0223c;Duration_Drop;d2ffe6cd-55b2-44ee-9dae-11f8d4b7056e;15.917;s
36e1f41d-1327-4f62-8326-b790ca908fe0;Duration;d2ffe6cd-55b2-44ee-9dae-11f8d4b7056e;75.002;s
bd6db8b4-b9c7-4c95-9a7e-e21d6a30eb95;RobotConsumption_WeldComplex;d2ffe6cd-55b2-44ee-9dae-11f8d4b7056e;8.099999999984675;Wh
b5a23938-ff6f-434d-8cf1-04dfc97e12db;Consumption_Pick;d2ffe6cd-55b2-44ee-9dae-11f8d4b7056e;5;Wh
43653385-7e56-407a-88d7-63e24f8206e1;Velocity_Pick;d2ffe6cd-55b2-44ee-9dae-11f8d4b7056e;30;%
884ba075-5726-4f1d-8450-364bf4c55254;Consumption_Drop;d2ffe6cd-55b2-44ee-9dae-11f8d4b7056e;4;Wh
29d99ac7-304c-4348-a09c-95d15a6f4547;Velocity_WeldComplex;d2ffe6cd-55b2-44ee-9dae-11f8d4b7056e;30;%
21377da2-6ef9-4a5f-9912-5d3e562b7e08;Velocity_Drop;d2ffe6cd-55b2-44ee-9dae-11f8d4b7056e;30;%
04d24ce2-5a56-4c04-96d1-325fde0185ca;Duration_Pick;d2ffe6cd-55b2-44ee-9dae-11f8d4b7056e;19.699;s
3200241b-23bb-4ad9-b04a-d86237f87ff5;RobotConsumption_Pick;d2ffe6cd-55b2-44ee-9dae-11f8d4b7056e;3.7000000000091404;Wh
907aaa4a-4a71-4d80-91d1-d8d9d2f78c43;RobotConsumption;d2ffe6cd-55b2-44ee-9dae-11f8d4b7056e;14.90000000001146;Wh
67762727-bdd0-475a-9f17-cf38b6abaff8;Consumption;d2ffe6cd-55b2-44ee-9dae-11f8d4b7056e;20;Wh
6d89dfa1-c340-488e-9f7e-435917da4c6b;RobotConsumption_Drop;d2ffe6cd-55b2-44ee-9dae-11f8d4b7056e;3.100000000017644;Wh
8c5b12e4-3177-465d-9ec5-e5654c518778;RobotConsumption_Pick;af5521e1-40db-46e1-8f26-a7713067da2e;3.4605484513888887;Wh
e51e2187-644b-473a-a5b1-6dd693821c57;Duration_WeldComplex;af5521e1-40db-46e1-8f26-a7713067da2e;37.881;s
f7b1fe3b-4659-4160-a41c-2ad482745056;RobotConsumption_Drop;af5521e1-40db-46e1-8f26-a7713067da2e;4.2809674027777795;Wh
cdaaf8c4-2512-4646-8a2d-bf448f4aa707;Consumption;af5521e1-40db-46e1-8f26-a7713067da2e;19.09088723978678;Wh
22e40549-458f-48a2-abc6-29d8820f464a;Duration_Drop;af5521e1-40db-46e1-8f26-a7713067da2e;9.859;s
eb4e9719-8a5e-40d6-93fa-bfc05d692e85;Duration;af5521e1-40db-46e1-8f26-a7713067da2e;64.696;s
e617a770-7ce9-4683-a6e0-b72c33d4d578;Consumption_Pick;af5521e1-40db-46e1-8f26-a7713067da2e;3.9015805499013267;Wh
da09b708-9734-4309-961c-d71b9a982a41;Velocity_WeldComplex;af5521e1-40db-46e1-8f26-a7713067da2e;50;%
650c392e-e180-4b70-aa3a-b15ffbdc5daf;Velocity_Drop;af5521e1-40db-46e1-8f26-a7713067da2e;50;%
dc78796f-532d-428c-a3de-4dba2b1ba6c7;Consumption_WeldComplex;af5521e1-40db-46e1-8f26-a7713067da2e;11.618218968014187;Wh
4e220a88-734c-47f6-9e75-fe80f4496adc;RobotConsumption_WeldComplex;af5521e1-40db-46e1-8f26-a7713067da2e;9.004348718055555;Wh
01297146-8ff6-4e25-b554-4f8071091b4d;Duration_Pick;af5521e1-40db-46e1-8f26-a7713067da2e;16.191;s
6667d90c-0eb1-49a0-9924-e94efaba7180;RobotConsumption;af5521e1-40db-46e1-8f26-a7713067da2e;16.74586457222222;Wh
7315e73d-ac33-4db3-a1a7-5bd80174a923;Velocity;af5521e1-40db-46e1-8f26-a7713067da2e;50;%
14bfd67c-1b3e-477b-be96-d1087e6f164a;Consumption_Drop;af5521e1-40db-46e1-8f26-a7713067da2e;2.469444039832221;Wh
bc0c233c-bc35-4984-896a-6303b76dc0a8;Velocity_Pick;af5521e1-40db-46e1-8f26-a7713067da2e;50;%
f55a9c64-e265-4e1c-80b7-a69fae7e52ac;RobotConsumption;80547d29-0804-4f00-992c-1140f039ec16;14.6000000000015;Wh
6f3511ad-07b0-4bbd-a8cb-859ea598ebf8;Duration;80547d29-0804-4f00-992c-1140f039ec16;74.058;s
dde8385a-5fa0-4c70-b55b-a6d5e14a44af;RobotConsumption_Pick;80547d29-0804-4f00-992c-1140f039ec16;2.600000000001046;Wh
39b6cfc5-6c34-4e09-9e15-b26f16202e41;Consumption_Drop;80547d29-0804-4f00-992c-1140f039ec16;4;Wh
2bd59965-b348-4a52-be53-3a59b17e2137;RobotConsumption_WeldComplex;80547d29-0804-4f00-992c-1140f039ec16;8.900000000011232;Wh
a4f942dd-c64b-49a1-8890-3a82ee1abbc1;Consumption;80547d29-0804-4f00-992c-1140f039ec16;20;Wh
08b7f566-c403-45cc-9e12-32b0c1ad8cdb;Velocity;80547d29-0804-4f00-992c-1140f039ec16;30;%
0489177a-7259-416c-9adb-142046321c76;Duration_Drop;80547d29-0804-4f00-992c-1140f039ec16;15.924;s
732b70a4-026c-438f-b9ae-93d850a82268;Velocity_WeldComplex;80547d29-0804-4f00-992c-1140f039ec16;30;%
cc9119c4-11e2-48e7-babc-6a5cae4fea1d;Duration_WeldComplex;80547d29-0804-4f00-992c-1140f039ec16;38.884;s
52c2b5eb-d2b7-433e-9b4e-3d2f6ca534b5;Velocity_Pick;80547d29-0804-4f00-992c-1140f039ec16;30;%
04b52d6d-beae-49e2-a31b-02f9924f3607;Velocity_Drop;80547d29-0804-4f00-992c-1140f039ec16;30;%
0abd1bd3-1701-47ac-a821-7bf9c928504b;Consumption_Pick;80547d29-0804-4f00-992c-1140f039ec16;5;Wh
3a326f35-1585-41be-aff7-84e068f6c0df;Consumption_WeldComplex;80547d29-0804-4f00-992c-1140f039ec16;11;Wh
8b63fe91-2401-4a6c-a312-8d1f89d2a5e1;Duration_Pick;80547d29-0804-4f00-992c-1140f039ec16;18.68;s
b2ab934d-c6ba-45bd-b2c6-24d62d12b17c;RobotConsumption_Drop;80547d29-0804-4f00-992c-1140f039ec16;3.0999999999892225;Wh
74471377-cc44-44e1-bae0-1e9d12021b56;Velocity;e964026a-8f0f-4dee-a70e-d9e74fbb3b47;30;%
05cc9967-9834-4fd9-b526-7016a8aae923;RobotConsumption_Drop;e964026a-8f0f-4dee-a70e-d9e74fbb3b47;3.2566717791666666;Wh
f55ffee8-5212-412f-b7be-6deaa8d514c9;Consumption_Drop;e964026a-8f0f-4dee-a70e-d9e74fbb3b47;3.6092468628184;Wh
c914c1b5-077d-4682-bbbd-e5063d7f9c4a;RobotConsumption_Pick;e964026a-8f0f-4dee-a70e-d9e74fbb3b47;4.007998677777778;Wh
8d687a51-630a-46fa-83c7-73fbe1e7963c;Consumption_Pick;e964026a-8f0f-4dee-a70e-d9e74fbb3b47;4.920620064120823;Wh
e83869f5-1c42-4e62-9c28-39b8fdbd0b67;Velocity_WeldComplex;e964026a-8f0f-4dee-a70e-d9e74fbb3b47;30;%
edf1bd3c-7951-45e3-b509-d85eb36b785f;Velocity_Pick;e964026a-8f0f-4dee-a70e-d9e74fbb3b47;30;%
be9531bc-2b61-462b-85bf-c8b65a47ef44;Consumption;e964026a-8f0f-4dee-a70e-d9e74fbb3b47;23.06228599994235;Wh
dd4f0ef7-31fe-43cc-bf6d-c6cf0423c9d2;Duration_Drop;e964026a-8f0f-4dee-a70e-d9e74fbb3b47;14.078;s
6d6f3cd0-7754-4451-b7bc-9a869a630171;RobotConsumption;e964026a-8f0f-4dee-a70e-d9e74fbb3b47;18.252588980555558;Wh
81103c6d-bef9-4b3b-9a30-71394e683104;Duration_Pick;e964026a-8f0f-4dee-a70e-d9e74fbb3b47;21.122;s
57c8e41a-9f22-4d26-9de4-27908590f4b1;Duration;e964026a-8f0f-4dee-a70e-d9e74fbb3b47;85.742;s
094bf3ff-3a3e-48d1-b502-ce1c540ed8e3;Velocity_Drop;e964026a-8f0f-4dee-a70e-d9e74fbb3b47;30;%
b9dc572e-c318-4044-870c-dbc169a473a1;RobotConsumption_WeldComplex;e964026a-8f0f-4dee-a70e-d9e74fbb3b47;11.087383613888889;Wh
5f985c09-7651-4974-bf3f-eb3f324d3e3a;Consumption_WeldComplex;e964026a-8f0f-4dee-a70e-d9e74fbb3b47;13.339258398445978;Wh
e2de28fa-0aa5-4cd2-8914-989844e1a891;Duration_WeldComplex;e964026a-8f0f-4dee-a70e-d9e74fbb3b47;49.902;s
47786195-e3cb-408d-874d-60c4c822d62e;Velocity;4896af20-1093-412e-859d-89a31a4a0b1e;30;%
48eeefac-4b1e-4687-98ce-a66f05fbed56;Velocity_Pick;4896af20-1093-412e-859d-89a31a4a0b1e;30;%
98e65102-41b5-4374-abed-af8ef3197c28;Duration_WeldComplex;4896af20-1093-412e-859d-89a31a4a0b1e;38.871;s
5f1d7127-ae58-411f-b469-7fd8a75d3961;Duration_Drop;4896af20-1093-412e-859d-89a31a4a0b1e;15.91;s
e40c8b93-d563-4122-bccc-f186a4a8e396;RobotConsumption;4896af20-1093-412e-859d-89a31a4a0b1e;14.90000000001146;Wh
4485084c-ec5d-4bd6-89da-fe6b009ab4b9;Consumption;4896af20-1093-412e-859d-89a31a4a0b1e;20;Wh
002e247b-5664-4624-a2c7-2d9cbb8696c7;Duration;4896af20-1093-412e-859d-89a31a4a0b1e;74.091;s
75a6d35e-86a3-4b9a-adaa-701a867eabb8;Consumption_Pick;4896af20-1093-412e-859d-89a31a4a0b1e;4;Wh
f8f54f46-c98d-4c09-9775-18a25d0a437c;Velocity_WeldComplex;4896af20-1093-412e-859d-89a31a4a0b1e;30;%
db7572fc-ca0d-46f0-bc01-a762a2c8e2e0;Consumption_Drop;4896af20-1093-412e-859d-89a31a4a0b1e;4;Wh
35925acd-c2ba-4634-8c51-2c5735d29850;Velocity_Drop;4896af20-1093-412e-859d-89a31a4a0b1e;30;%
3b3ab6bd-51f1-45b7-8f64-f538458148ec;Consumption_WeldComplex;4896af20-1093-412e-859d-89a31a4a0b1e;12;Wh
8595cb07-fdf6-4075-9dcd-2ad6c77b22b8;Duration_Pick;4896af20-1093-412e-859d-89a31a4a0b1e;18.749;s
5af0041e-3a27-4cef-8b78-90158cc45286;RobotConsumption_Pick;4896af20-1093-412e-859d-89a31a4a0b1e;3.500000000002501;Wh
e53d3744-c867-40d8-aeed-8166eedb9304;RobotConsumption_WeldComplex;4896af20-1093-412e-859d-89a31a4a0b1e;8.299999999991314;Wh
02801d52-ebc2-4585-b478-45ac7898bccd;RobotConsumption_Drop;4896af20-1093-412e-859d-89a31a4a0b1e;3.100000000017644;Wh
83a0c53e-87fe-4a42-b2af-d5420e21bc5a;RobotConsumption_Pick;b0b1ff58-c47e-4092-aba8-425dfb51a209;3.7394852486111105;Wh
82695d0c-7519-4415-9b6f-a5bbb3321f41;Duration_Pick;b0b1ff58-c47e-4092-aba8-425dfb51a209;20.753;s
be138401-066c-4035-8b95-c7b0ecc0d77e;Consumption;b0b1ff58-c47e-4092-aba8-425dfb51a209;21.823396299709742;Wh
e993385e-1f98-4ea3-b922-3b13e4965554;Velocity;b0b1ff58-c47e-4092-aba8-425dfb51a209;30;%
4d90da21-f806-4953-acb1-56e93d45a41a;RobotConsumption;b0b1ff58-c47e-4092-aba8-425dfb51a209;18.104764598611112;Wh
3a2c1ebe-0130-4095-830a-9c5bb9bee0fd;Duration_Drop;b0b1ff58-c47e-4092-aba8-425dfb51a209;13.968;s
5527e9a1-1df9-4d71-94c9-0aa627bc4ba5;Duration;b0b1ff58-c47e-4092-aba8-425dfb51a209;85.227;s
d9712755-ed3b-49e4-bdb3-14196aa233a7;Consumption_WeldComplex;b0b1ff58-c47e-4092-aba8-425dfb51a209;12.611893970633613;Wh
b4440025-b962-499a-a5b1-ffa23219a001;Velocity_Pick;b0b1ff58-c47e-4092-aba8-425dfb51a209;30;%
083d243c-6e6d-47c7-a5c4-8ed3d3d0b61e;Velocity_WeldComplex;b0b1ff58-c47e-4092-aba8-425dfb51a209;30;%
1cfebdf1-f903-40d5-a50c-95657982cfaf;Duration_WeldComplex;b0b1ff58-c47e-4092-aba8-425dfb51a209;49.882;s
ca5d44bd-157c-41a9-b7e5-77a3cf297826;Consumption_Pick;b0b1ff58-c47e-4092-aba8-425dfb51a209;4.859446849500868;Wh
1b3d53d1-7f1c-427d-bdce-18bf36e878a2;Velocity_Drop;b0b1ff58-c47e-4092-aba8-425dfb51a209;30;%
d08f029b-391e-4634-af8f-57b03a11d774;Consumption_Drop;b0b1ff58-c47e-4092-aba8-425dfb51a209;3.266484935506185;Wh
909f4f88-45b8-4439-95db-6dc8974ba35b;RobotConsumption_WeldComplex;b0b1ff58-c47e-4092-aba8-425dfb51a209;10.786349504166663;Wh
8d336ff3-1d23-45c9-86fb-39e5803a7f7d;RobotConsumption_Drop;b0b1ff58-c47e-4092-aba8-425dfb51a209;3.0561825375;Wh
29fa85ae-90be-4469-ac9e-b0fbc64f42b8;Duration_Drop;87c84e59-191f-4559-82d7-71c738377257;12.96;s
f6de9683-cf74-4abf-9560-09e1d0d7ce2a;RobotConsumption_Pick;87c84e59-191f-4559-82d7-71c738377257;2.4999999999977263;Wh
1415df2f-4b38-4b5d-a1ef-de89ef8e562b;Duration;87c84e59-191f-4559-82d7-71c738377257;63.043;s
fcf6aa67-1b0c-499f-a754-6a904e83d90e;Duration_WeldComplex;87c84e59-191f-4559-82d7-71c738377257;33.864;s
f3c416ac-c48e-4a3a-ba23-27dc377c9229;Consumption;87c84e59-191f-4559-82d7-71c738377257;18;Wh
ffeed323-fde4-4dcc-b126-48b95dda4b8a;RobotConsumption;87c84e59-191f-4559-82d7-71c738377257;13.900000000006685;Wh
08b3c73b-a39a-4208-8bbc-169c6f5e5560;Velocity;87c84e59-191f-4559-82d7-71c738377257;40;%
7181ee76-fb17-45dd-86ae-9cb9f2479667;Velocity_Pick;87c84e59-191f-4559-82d7-71c738377257;40;%
62f10f3f-04f5-4d7d-b1c9-55be9e3fa3fb;Consumption_Pick;87c84e59-191f-4559-82d7-71c738377257;4;Wh
7c922cb1-a899-4ea1-ab95-6261f08895cc;Velocity_Drop;87c84e59-191f-4559-82d7-71c738377257;40;%
fa7b0203-188a-4940-b9e1-727c3d2a7acc;Duration_Pick;87c84e59-191f-4559-82d7-71c738377257;15.709;s
31023c2c-4752-4e79-b2bf-a92d9ce5b2fb;RobotConsumption_Drop;87c84e59-191f-4559-82d7-71c738377257;1.3999999999896318;Wh
69c3eedb-5307-4aba-b0c5-b9c3b118d605;Consumption_WeldComplex;87c84e59-191f-4559-82d7-71c738377257;11;Wh
9fb6ddc9-6a1f-485e-bada-97a5a3959831;Velocity_WeldComplex;87c84e59-191f-4559-82d7-71c738377257;40;%
db854d60-8a4b-45e6-b90e-dfb255958522;Consumption_Drop;87c84e59-191f-4559-82d7-71c738377257;3;Wh
5b5da586-e082-45d4-b17c-f4ed449a9ba2;RobotConsumption_WeldComplex;87c84e59-191f-4559-82d7-71c738377257;8.700000000004593;Wh
d2960ba5-f05c-4441-949e-dca6575394fc;Velocity_Pick;cb212120-7656-4b09-9042-685f859120ec;30;%
75d858ee-96de-4f58-bd8e-0ca48dd38380;Consumption_Drop;cb212120-7656-4b09-9042-685f859120ec;3.1181627852969704;Wh
eb8d2b57-c6f8-4261-8ac8-b8b7e12df0a3;RobotConsumption_Drop;cb212120-7656-4b09-9042-685f859120ec;2.306201795833333;Wh
fc17d52b-ed66-4e36-86e8-7ccf0e41f8f1;Velocity;cb212120-7656-4b09-9042-685f859120ec;30;%
85723691-6c48-48d4-807c-ca73e1b651dc;Duration_Drop;cb212120-7656-4b09-9042-685f859120ec;13.859;s
a6e6e75b-c20c-42d8-a6d3-d18950cac57f;Duration;cb212120-7656-4b09-9042-685f859120ec;86.504;s
2ee06b5d-d53c-4820-a308-6ef2eebc664c;RobotConsumption;cb212120-7656-4b09-9042-685f859120ec;17.82023089722222;Wh
9a63f607-6c36-4987-8db6-fdee485bf769;Consumption_WeldComplex;cb212120-7656-4b09-9042-685f859120ec;13.323914316897923;Wh
583ed221-6e1b-4292-b459-57ed3a526efb;Consumption_Pick;cb212120-7656-4b09-9042-685f859120ec;5.164206416286892;Wh
fad5e1ca-993f-4272-8e79-e69b4c6de0a1;Duration_WeldComplex;cb212120-7656-4b09-9042-685f859120ec;50.817;s
589f99e2-e636-45a6-b641-0c17d7b7c522;Velocity_WeldComplex;cb212120-7656-4b09-9042-685f859120ec;30;%
2fcc9ce9-8fd2-42a3-b20f-33678c678a7d;Velocity_Drop;cb212120-7656-4b09-9042-685f859120ec;30;%
3f6d4b1e-088b-4e22-8241-73e0f96d0927;RobotConsumption_Pick;cb212120-7656-4b09-9042-685f859120ec;4.027840725000001;Wh
492ca69f-9002-4967-84d3-37fa410a2956;RobotConsumption_WeldComplex;cb212120-7656-4b09-9042-685f859120ec;10.670352649999998;Wh
f864aa52-3470-49f8-b8d8-4f93b3c5bec7;Duration_Pick;cb212120-7656-4b09-9042-685f859120ec;21.132;s
b87bb216-4770-494e-aa37-9051bd56c561;Consumption;cb212120-7656-4b09-9042-685f859120ec;22.768089849989153;Wh
b8a1222d-7cff-46f8-9e1c-e3d9d73520b7;Duration_Drop;99a12760-004c-4b2e-ac4b-39b424df2401;15.918;s
760be806-4122-4428-909e-a5c814dcbc3e;Velocity_Pick;99a12760-004c-4b2e-ac4b-39b424df2401;30;%
2eb30349-b9a3-4629-90b9-3fa6caa5bbdc;RobotConsumption_Drop;99a12760-004c-4b2e-ac4b-39b424df2401;2.900000000011005;Wh
91d7eb72-6174-475d-b399-2e56e35da168;Velocity;99a12760-004c-4b2e-ac4b-39b424df2401;30;%
adf18d5a-05c2-4830-b8db-5a27cdb7765d;Consumption;99a12760-004c-4b2e-ac4b-39b424df2401;20;Wh
90aad152-342b-48c4-bfb2-35e0054100d3;RobotConsumption;99a12760-004c-4b2e-ac4b-39b424df2401;14.6000000000015;Wh
5ec62428-dbe3-4006-8e37-ec8b951b91a7;Duration_WeldComplex;99a12760-004c-4b2e-ac4b-39b424df2401;38.876;s
923d9d72-e2c8-46e6-a014-27ec0862966a;Velocity_WeldComplex;99a12760-004c-4b2e-ac4b-39b424df2401;30;%
f5da01c4-2b47-42c2-ae23-fcff5cc7c6be;Duration_Pick;99a12760-004c-4b2e-ac4b-39b424df2401;19.688;s
e682e682-0a20-42b1-b7dc-2df9517c2222;RobotConsumption_Pick;99a12760-004c-4b2e-ac4b-39b424df2401;3.7000000000091404;Wh
a6c24223-f853-4915-a449-f32b7b3f40ed;Consumption_WeldComplex;99a12760-004c-4b2e-ac4b-39b424df2401;11;Wh
616bc03a-c640-4b2b-9dc2-c96d42a28492;Consumption_Drop;99a12760-004c-4b2e-ac4b-39b424df2401;4;Wh
c85daa16-dace-49e5-aa18-a0e6d7bf6bbd;Velocity_Drop;99a12760-004c-4b2e-ac4b-39b424df2401;30;%
c0582e18-4909-4cd0-8501-45c6e8f76fb0;Consumption_Pick;99a12760-004c-4b2e-ac4b-39b424df2401;5;Wh
8f82e1a4-f8c7-4ee1-bcc2-428c2e065288;Duration;99a12760-004c-4b2e-ac4b-39b424df2401;75.082;s
19dae69e-dc49-4572-9e1e-bc1a007e81d0;RobotConsumption_WeldComplex;99a12760-004c-4b2e-ac4b-39b424df2401;7.999999999981355;Wh
45f61bbd-c4ea-4f5b-b08a-80bc4975eb11;Duration_Drop;e88b3200-e2b0-4fc2-826b-9bed0ab653eb;12.888;s
754e9952-aaab-4da7-9378-117c3aa07184;RobotConsumption_Pick;e88b3200-e2b0-4fc2-826b-9bed0ab653eb;2.1000000000128694;Wh
8c35f10f-ad0c-4ed3-be9b-442663169465;Velocity;e88b3200-e2b0-4fc2-826b-9bed0ab653eb;40;%
ed9dd4cd-6930-43c3-8787-fec9d876baf6;Velocity_Pick;e88b3200-e2b0-4fc2-826b-9bed0ab653eb;40;%
ac133250-9181-4436-bbc1-5e01b4eb5ebb;Duration_WeldComplex;e88b3200-e2b0-4fc2-826b-9bed0ab653eb;32.87;s
e3e8fd25-a034-48a4-aaf4-49c171687ee9;RobotConsumption;e88b3200-e2b0-4fc2-826b-9bed0ab653eb;13.399999999990087;Wh
2f9a1d80-0b75-4af4-8b70-a24584c3f19a;Duration_Pick;e88b3200-e2b0-4fc2-826b-9bed0ab653eb;15.714;s
8d7d97a4-c02e-4172-8a86-dcd9d5d86c27;RobotConsumption_Drop;e88b3200-e2b0-4fc2-826b-9bed0ab653eb;2.699999999975944;Wh
dd7d07e6-9404-4134-b5a0-61e66da616b7;Velocity_WeldComplex;e88b3200-e2b0-4fc2-826b-9bed0ab653eb;40;%
d16d2c03-19bb-42ba-88f6-8f3c40a3b6fa;Consumption_Drop;e88b3200-e2b0-4fc2-826b-9bed0ab653eb;3;Wh
3f14db2c-ffb8-43a5-98be-2e77fa6b2264;Consumption_Pick;e88b3200-e2b0-4fc2-826b-9bed0ab653eb;4;Wh
e309db10-5d86-4558-a9ef-abc6f28142de;Consumption_WeldComplex;e88b3200-e2b0-4fc2-826b-9bed0ab653eb;11;Wh
a7f09047-5225-488d-977c-46621fb08bb0;RobotConsumption_WeldComplex;e88b3200-e2b0-4fc2-826b-9bed0ab653eb;8.600000000001273;Wh
60e6d8c3-497c-49ed-b0a1-77bb1af462f7;Duration;e88b3200-e2b0-4fc2-826b-9bed0ab653eb;62.024;s
543dd077-554d-4aab-acc0-3da356ffaad1;Consumption;e88b3200-e2b0-4fc2-826b-9bed0ab653eb;18;Wh
48344722-69d9-43cb-b972-bec3593409db;Velocity_Drop;e88b3200-e2b0-4fc2-826b-9bed0ab653eb;40;%
fc47f30b-a434-4568-b46b-ce86db575ff6;Velocity_WeldComplex;6502014c-1a6d-4baa-95e9-c0da4a0871eb;40;%
c6124ca5-a8c5-459d-b890-bbb40b3532e8;Duration_Drop;6502014c-1a6d-4baa-95e9-c0da4a0871eb;10.926;s
b221dfa5-5ad0-4871-969c-a4b2c3b8ec60;RobotConsumption_Pick;6502014c-1a6d-4baa-95e9-c0da4a0871eb;3.7955605125000003;Wh
67f9c96f-3d70-4394-857f-056af848ac63;Velocity;6502014c-1a6d-4baa-95e9-c0da4a0871eb;40;%
2f283392-1cba-4bc2-b253-47647c22d1e3;Velocity_Pick;6502014c-1a6d-4baa-95e9-c0da4a0871eb;40;%
c98ce2b9-5786-422a-b734-5690764b6f16;Duration;6502014c-1a6d-4baa-95e9-c0da4a0871eb;72.269;s
1a9f6938-841b-4ccc-aba5-986f40a8b30b;RobotConsumption;6502014c-1a6d-4baa-95e9-c0da4a0871eb;16.600051469444445;Wh
f3ce6288-71ba-41e8-97eb-62ec1c8daf4d;RobotConsumption_WeldComplex;6502014c-1a6d-4baa-95e9-c0da4a0871eb;9.845961093055557;Wh
911a5f71-89d4-4fd1-96f6-06b038e2d9b7;Consumption_Pick;6502014c-1a6d-4baa-95e9-c0da4a0871eb;4.402435344729954;Wh
74293379-3de9-4ce5-b9e3-eb926cfe2fa6;Duration_Pick;6502014c-1a6d-4baa-95e9-c0da4a0871eb;18.024;s
b62f5c04-16bd-4117-a9ab-c88e7752a0c9;Consumption_WeldComplex;6502014c-1a6d-4baa-95e9-c0da4a0871eb;11.567103831329346;Wh
3c501206-d538-44fc-aae6-0db143a71ae7;Duration_WeldComplex;6502014c-1a6d-4baa-95e9-c0da4a0871eb;42.675;s
71d60233-33c2-4293-839d-abc696d02ac9;Velocity_Drop;6502014c-1a6d-4baa-95e9-c0da4a0871eb;40;%
4c7a2c3d-3539-44cc-b8a4-e597df35eccb;RobotConsumption_Drop;6502014c-1a6d-4baa-95e9-c0da4a0871eb;2.673846591666667;Wh
960ac3b5-b34e-4597-b7c9-2e41731b7d65;Consumption;6502014c-1a6d-4baa-95e9-c0da4a0871eb;19.764457080442643;Wh
afe49254-3c21-4a72-a65f-511c2ab40304;Consumption_Drop;6502014c-1a6d-4baa-95e9-c0da4a0871eb;2.490606443862915;Wh
537e9cdf-e6c7-4400-af9b-14f5b6f96417;Duration_Pick;5ff55f70-9347-43d7-a9db-4052b0b1f959;15.756;s
6672b868-df24-4078-90ab-365e6766627c;Duration_Drop;5ff55f70-9347-43d7-a9db-4052b0b1f959;12.891;s
165bca59-3de9-4036-985e-7855d141f761;RobotConsumption;5ff55f70-9347-43d7-a9db-4052b0b1f959;12.600000000020373;Wh
422538b0-0c65-44be-af1a-b6b1755dfead;Velocity_Pick;5ff55f70-9347-43d7-a9db-4052b0b1f959;40;%
1a563945-5bb4-45e9-a80f-45b57e0b9bd1;Velocity;5ff55f70-9347-43d7-a9db-4052b0b1f959;40;%
9908a222-c2e0-44ee-bee7-c8deb3da6ae4;Consumption;5ff55f70-9347-43d7-a9db-4052b0b1f959;18;Wh
11bb4f3b-b5c5-44f7-b57a-42a81d27c984;Velocity_WeldComplex;5ff55f70-9347-43d7-a9db-4052b0b1f959;40;%
781147cd-aec2-4840-9802-68702681407b;Duration;5ff55f70-9347-43d7-a9db-4052b0b1f959;62.075;s
9092abb8-8d5d-4831-a690-820ca293c7f4;RobotConsumption_Pick;5ff55f70-9347-43d7-a9db-4052b0b1f959;2.200000000016189;Wh
ab849903-01f8-4275-8d60-e8f92fe82b3c;Velocity_Drop;5ff55f70-9347-43d7-a9db-4052b0b1f959;40;%
5ffc196e-adf1-4de9-9f51-228fb54d24fd;Consumption_Pick;5ff55f70-9347-43d7-a9db-4052b0b1f959;4;Wh
ba1f8155-74a2-4508-933f-a6aff9c12458;Consumption_WeldComplex;5ff55f70-9347-43d7-a9db-4052b0b1f959;10;Wh
1e4ad137-519f-4174-a4ea-9198559630ba;Consumption_Drop;5ff55f70-9347-43d7-a9db-4052b0b1f959;4;Wh
6f4875d5-e39f-44da-9031-5c76b6ce987f;RobotConsumption_Drop;5ff55f70-9347-43d7-a9db-4052b0b1f959;1.6999999999995907;Wh
